DataSourceKey,DataSourceName,StoredProcedureName,DataSourceType,DatabaseName,ModuleGroup,ModuleName,InputCount,OutputCount,ReadRowLimit,GlobalAllow,SelfServiceable,Description,AddDate,UpdateDate
22154,Supply_Item_Info_Get (Label),Supply_Item_Info_Get,Stored Procedure,Label,Shipping,Shipping Labels,3,57,1000,false,0,,2015-09-04T18:18:09.673Z,2024-04-15T17:56:42.26Z
22436,Supply_Item_Suppliers_And_Prices_Get (Label),Supply_Item_Suppliers_And_Prices_Get,Stored Procedure,Label,Shipping,Shipping Labels,3,10,1000,false,0,,2015-09-04T18:24:29.477Z,
28704,Tool_Inventory_Get (Label),Tool_Inventory_Get,Stored Procedure,Label,Shipping,Shipping Labels,1,44,1000,false,0,,2017-02-24T20:32:19.467Z,2024-04-15T17:57:42.243Z
28929,Tool_Life_Info_Get (Label),Tool_Life_Info_Get,Stored Procedure,Label,Shipping,Shipping Labels,1,9,1000,false,0,,2017-05-12T18:18:05.85Z,2017-06-14T13:45:14.227Z
29461,Tracking_No_Info_By_Master_Unit_Key_Get (Label),Tracking_No_Info_By_Master_Unit_Key_Get,Stored Procedure,Label,Shipping,Shipping Labels,4,2,1000,false,0,,2018-01-29T15:53:24.32Z,
21017,Attribute_Add (Maintenance),Attribute_Add,Stored Procedure,Maintenance,,,10,1,1000,false,0,,2015-09-04T18:09:29.42Z,2025-07-08T12:00:15.13Z
21018,Attribute_Delete (Maintenance),Attribute_Delete,Stored Procedure,Maintenance,,,1,2,1000,false,0,,2015-09-04T18:09:29.477Z,2025-11-10T17:22:23.84Z
13060,Attribute_Get (Maintenance),Attribute_Get,Stored Procedure,Maintenance,,,1,11,1000,false,0,,2015-04-15T14:39:44.82Z,2025-07-08T20:06:51.453Z
230070,Attribute_Only_Get (Maintenance),Attribute_Only_Get,Stored Procedure,Maintenance,,,1,1,1000,false,0,,2018-08-10T14:53:38.6Z,
21006,Attribute_Types_Get (Maintenance),Attribute_Types_Get,Stored Procedure,Maintenance,,,0,2,1000,false,0,,2015-09-04T18:09:28.167Z,
21019,Attribute_Update (Maintenance),Attribute_Update,Stored Procedure,Maintenance,,,11,0,1000,false,0,,2015-09-04T18:09:29.543Z,2025-07-08T12:01:21.4Z
16198,Attribute_Value_Add (Maintenance),Attribute_Value_Add,Stored Procedure,Maintenance,,,3,0,1000,false,0,,2015-09-04T16:52:00.503Z,
16200,Attribute_Value_Delete (Maintenance),Attribute_Value_Delete,Stored Procedure,Maintenance,,,1,0,1000,false,0,,2015-09-04T16:52:00.63Z,
16197,Attribute_Value_Get (Maintenance),Attribute_Value_Get,Stored Procedure,Maintenance,,,1,2,1000,false,0,,2015-09-04T16:52:00.41Z,
16199,Attribute_Value_Update (Maintenance),Attribute_Value_Update,Stored Procedure,Maintenance,,,3,0,1000,false,0,,2015-09-04T16:52:00.567Z,
9536,Attribute_Values_Get (Maintenance),Attribute_Values_Get,Stored Procedure,Maintenance,,,1,3,1000,false,0,,2015-01-06T11:02:25.247Z,2015-09-04T16:51:59.467Z
7726,Attributes_Get (Maintenance),Attributes_Get,Stored Procedure,Maintenance,,,6,11,1000,false,0,,2014-11-04T14:22:22.777Z,2025-07-08T11:54:43.797Z
846,Checklists_Get (Maintenance),Checklists_Get,Stored Procedure,Maintenance,,,0,2,1000,false,0,,2014-02-25T16:07:44.407Z,2015-09-04T17:43:18.03Z
14602,Checklists_Tasks_Get (Maintenance),Checklists_Tasks_Get,Stored Procedure,Maintenance,,,3,3,1000,false,0,,2015-08-03T15:05:27.003Z,2015-09-04T18:00:29.81Z
9954,Cost_Codes_Get (Maintenance),Cost_Codes_Get,Stored Procedure,Maintenance,Costing,Job Costing,1,2,1000,true,1,,2015-01-16T10:30:05.083Z,2015-09-04T18:09:05.77Z
8093,Equipment_Add (Maintenance),Equipment_Add,Stored Procedure,Maintenance,Maintenance,Master Equipment List,33,2,1000,false,0,,2014-11-20T12:17:53.287Z,2023-08-30T19:05:52.517Z
13050,Equipment_Attribute_Picker_Get (Maintenance),Equipment_Attribute_Picker_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,2,1000,false,0,,2015-04-15T12:27:36.603Z,2025-07-09T17:11:59Z
16920,Equipment_Attribute_Upload (Maintenance),Equipment_Attribute_Upload,Stored Procedure,Maintenance,Maintenance,Master Equipment List,3,0,1000,false,0,,2015-09-04T17:13:03.867Z,2015-10-13T14:17:19.933Z
11937,Equipment_BOM_Detail_Get (Maintenance),Equipment_BOM_Detail_Get,Stored Procedure,Maintenance,Maintenance,Equipment Bill of Materials,9,22,1000,true,1,,2015-03-10T10:52:01.28Z,2015-09-04T17:52:46.28Z
2355,Equipment_By_ID_Type_Category_Get (Maintenance),Equipment_By_ID_Type_Category_Get,Stored Procedure,Maintenance,,,6,6,1000,false,0,,2014-04-25T16:38:34.253Z,2014-04-25T12:44:55.387Z
230591,Equipment_Category_Get (Maintenance),Equipment_Category_Get,Stored Procedure,Maintenance,,,2,2,1000,false,0,,2019-02-13T22:25:51.057Z,
17237,Equipment_Daily_WR_With_Production_Get (Maintenance),Equipment_Daily_WR_With_Production_Get,Stored Procedure,Maintenance,,,7,6,1000,false,0,,2015-09-04T17:15:41.197Z,
237282,Equipment_Event_Category_Picker_Get (Maintenance),Equipment_Event_Category_Picker_Get,Stored Procedure,Maintenance,,,2,2,1000,false,0,,2023-07-11T15:18:11.927Z,2023-07-11T15:19:39.603Z
236930,Equipment_Event_Log_Force_All_Stop_Date_Update (Maintenance),Equipment_Event_Log_Force_All_Stop_Date_Update,Stored Procedure,Maintenance,,,1,21,1000,false,1,,2023-04-05T14:05:18.947Z,2023-04-05T14:08:11.597Z
236929,Equipment_Event_Log_Update (Maintenance),Equipment_Event_Log_Update,Stored Procedure,Maintenance,,,8,9,1000,false,1,,2023-04-05T14:05:00.36Z,2023-04-05T14:06:37.003Z
237279,Equipment_Event_Upload (Maintenance),Equipment_Event_Upload,Stored Procedure,Maintenance,,,3,0,1000,false,0,,2023-07-11T14:52:28.95Z,2023-07-11T15:08:24.267Z
237280,Equipment_Event_Validate (Maintenance),Equipment_Event_Validate,Stored Procedure,Maintenance,,,2,2,1000,false,0,,2023-07-11T14:55:00.897Z,2023-07-11T15:09:25.993Z
237281,Equipment_Events_Get (Maintenance),Equipment_Events_Get,Stored Procedure,Maintenance,,,3,7,1000,false,0,,2023-07-11T14:56:36.467Z,2023-07-11T15:12:36.79Z
856,Equipment_Get (Maintenance),Equipment_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,1,64,1000,true,1,,2014-02-26T14:37:58.457Z,2023-06-30T18:14:00.277Z
23917,Equipment_Group_Exists_Get (Maintenance),Equipment_Group_Exists_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,1,1,1000,false,0,,2015-10-14T09:50:00.95Z,
7141,Equipment_Groups_Get (Maintenance),Equipment_Groups_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,1,3,1000,false,0,,2014-10-14T09:54:23.55Z,2015-09-04T20:18:37.42Z
23706,Equipment_ID_Picker_Get (Maintenance),Equipment_ID_Picker_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,1,3,1000,true,1,,2015-09-22T17:00:20.283Z,
238019,Equipment_Line_Log_Add (Maintenance),Equipment_Line_Log_Add,Stored Procedure,Maintenance,Maintenance,Master Equipment List,15,2,1000,true,1,,2024-04-08T15:13:23.773Z,2025-02-18T18:34:51.013Z
238020,Equipment_Line_Log_Attribute_Add (Maintenance),Equipment_Line_Log_Attribute_Add,Stored Procedure,Maintenance,Maintenance,Equipment Log,6,2,1000,true,1,,2024-04-08T15:18:53.863Z,2025-02-18T18:35:31.76Z
17614,Equipment_Link_Upload (Maintenance),Equipment_Link_Upload,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,1,1000,false,0,,2015-09-04T17:22:52.007Z,
17615,Equipment_Link_Upload_Validation (Maintenance),Equipment_Link_Upload_Validation,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,1,1000,false,0,,2015-09-04T17:22:52.053Z,
7950,Equipment_Log_Add (Maintenance),Equipment_Log_Add,Stored Procedure,Maintenance,Maintenance,Equipment Log,10,1,1000,true,1,,2014-11-17T11:01:18.213Z,2015-09-04T18:32:10.66Z
7143,Equipment_Logs_Get (Maintenance),Equipment_Logs_Get,Stored Procedure,Maintenance,Maintenance,Equipment Log,15,33,1000,false,0,,2014-10-14T10:01:04.78Z,2023-08-09T16:33:37.123Z
7243,Equipment_Logs_Item_Usage_Get (Maintenance),Equipment_Logs_Item_Usage_Get,Stored Procedure,Maintenance,Maintenance,Equipment Log,14,32,1000,false,0,,2014-10-17T09:23:46.37Z,2015-09-04T16:51:12.497Z
23151,Equipment_Part_Upload (Maintenance),Equipment_Part_Upload,Stored Procedure,Maintenance,,,4,0,1000,false,0,,2015-09-04T18:33:44.993Z,
23150,Equipment_Part_Upload_Validate (Maintenance),Equipment_Part_Upload_Validate,Stored Procedure,Maintenance,,,4,2,1000,false,0,,2015-09-04T18:33:44.833Z,2015-11-25T13:11:36.493Z
802,Equipment_Picker_Get (Maintenance),Equipment_Picker_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,6,7,1000,false,0,,2014-02-20T00:35:25.067Z,2015-09-04T18:30:50.36Z
15754,Equipment_Report (Maintenance),Equipment_Report,Stored Procedure,Maintenance,Maintenance,Master Equipment List,7,9,1000,false,0,,2015-09-04T16:43:32.573Z,
15755,Equipment_Report_Get (Maintenance),Equipment_Report_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,7,10,1000,false,0,,2015-09-04T16:43:32.79Z,
8052,Equipment_Statuses_Get (Maintenance),Equipment_Statuses_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,0,1,1000,false,0,,2014-11-19T12:49:17.523Z,2015-09-04T16:43:33.123Z
239361,Equipment_Type_Attribute_Upload (Maintenance),Equipment_Type_Attribute_Upload,Stored Procedure,Maintenance,Maintenance,Master Equipment List,3,0,1000,false,0,,2025-10-15T17:42:15.187Z,2025-10-15T18:31:26.773Z
239362,Equipment_Type_Attribute_Upload_Validate (Maintenance),Equipment_Type_Attribute_Upload_Validate,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,4,1000,true,1,,2025-10-15T18:04:23.73Z,
7572,Equipment_Type_Get (Maintenance),Equipment_Type_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,7,1000,true,1,,2014-10-31T09:59:53.83Z,2016-02-10T21:14:47.863Z
239363,Equipment_Type_Subsystem_Upload (Maintenance),Equipment_Type_Subsystem_Upload,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,0,1000,false,0,,2025-10-15T18:07:31.043Z,2025-10-15T18:31:42.03Z
239364,Equipment_Type_Subsystem_Upload_Validate (Maintenance),Equipment_Type_Subsystem_Upload_Validate,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,4,1000,true,1,,2025-10-15T18:08:07.91Z,
239359,Equipment_Type_Upload (Maintenance),Equipment_Type_Upload,Stored Procedure,Maintenance,Maintenance,Master Equipment List,5,0,1000,false,0,,2025-10-15T17:30:52.68Z,2025-10-15T18:31:10.747Z
239360,Equipment_Type_Upload_Validate (Maintenance),Equipment_Type_Upload_Validate,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,2,1000,true,1,,2025-10-15T17:31:34.503Z,
806,Equipment_Types_Get (Maintenance),Equipment_Types_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,0,3,1000,false,0,,2014-02-21T04:00:38.423Z,2015-09-04T16:51:34.527Z
837,Equipment_Types_Picker_Get (Maintenance),Equipment_Types_Picker_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,1,2,1000,false,0,,2014-02-21T19:04:46.513Z,2015-09-04T18:06:14.017Z
8094,Equipment_Update (Maintenance),Equipment_Update,Stored Procedure,Maintenance,Maintenance,Master Equipment List,38,0,1000,false,0,,2014-11-20T12:24:01.027Z,2025-04-01T09:43:09.463Z
19551,Equipment_Upload (Maintenance),Equipment_Upload,Stored Procedure,Maintenance,Maintenance,Master Equipment List,44,0,1000,false,0,,2015-09-04T17:56:12.097Z,2015-11-06T07:36:29.327Z
19552,Equipment_Upload_Validate (Maintenance),Equipment_Upload_Validate,Stored Procedure,Maintenance,Maintenance,Master Equipment List,21,21,1000,false,0,,2015-09-04T17:56:12.24Z,
801,Equipments_Get_All (Maintenance),Equipments_Get_All,Stored Procedure,Maintenance,Maintenance,Master Equipment List,4,8,1000,true,1,,2014-02-19T22:52:05.28Z,2023-06-30T16:25:09.903Z
7546,Equipments_Type_Get (Maintenance),Equipments_Type_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,1,2,1000,false,0,,2014-10-30T09:08:39.573Z,2015-09-04T20:18:37.327Z
9055,Failure_Actions_Get (Maintenance),Failure_Actions_Get,Stored Procedure,Maintenance,,,1,2,1000,false,0,,2014-12-17T12:34:40.947Z,2015-09-04T17:45:04.813Z
16816,Failure_Add (Maintenance),Failure_Add,Stored Procedure,Maintenance,,,1,2,1000,false,0,,2015-09-04T17:12:05.907Z,2016-09-29T16:53:03.98Z
16820,Failure_Approved_Failure_Type_Add (Maintenance),Failure_Approved_Failure_Type_Add,Stored Procedure,Maintenance,,,2,1,1000,false,0,,2015-09-04T17:12:06.153Z,
16821,Failure_Approved_Failure_Type_Delete (Maintenance),Failure_Approved_Failure_Type_Delete,Stored Procedure,Maintenance,,,1,0,1000,false,0,,2015-09-04T17:12:06.207Z,
16823,Failure_Approved_Failure_Type_Get (Maintenance),Failure_Approved_Failure_Type_Get,Stored Procedure,Maintenance,,,1,4,1000,false,0,,2015-09-04T17:12:06.263Z,
16822,Failure_Approved_Failure_Type_Update (Maintenance),Failure_Approved_Failure_Type_Update,Stored Procedure,Maintenance,,,2,0,1000,false,0,,2015-09-04T17:12:06.237Z,
16819,Failure_Approved_Failure_Types_Get (Maintenance),Failure_Approved_Failure_Types_Get,Stored Procedure,Maintenance,,,1,3,1000,false,0,,2015-09-04T17:12:06.013Z,
16818,Failure_Delete (Maintenance),Failure_Delete,Stored Procedure,Maintenance,,,1,1,1000,false,0,,2015-09-04T17:12:05.987Z,2016-09-29T16:54:16.43Z
16815,Failure_Get (Maintenance),Failure_Get,Stored Procedure,Maintenance,,,1,1,1000,false,0,,2015-09-04T17:12:05.853Z,
9054,Failure_Types_Get (Maintenance),Failure_Types_Get,Stored Procedure,Maintenance,,,2,2,1000,false,0,,2014-12-17T12:34:04.763Z,2015-09-04T17:12:06.077Z
16817,Failure_Update (Maintenance),Failure_Update,Stored Procedure,Maintenance,,,2,1,1000,false,0,,2015-09-04T17:12:05.96Z,2016-09-29T16:53:20.103Z
9053,Failures_Get (Maintenance),Failures_Get,Stored Procedure,Maintenance,,,1,2,1000,false,0,,2014-12-17T12:33:24.05Z,2015-09-04T17:12:05.793Z
13844,FS222_Equipments_Get (Maintenance),FS222_Equipments_Get,Stored Procedure,Maintenance,,,0,5,1000,false,0,,2015-05-20T17:03:54.183Z,2016-10-06T11:45:14.157Z
13845,FS222_Work_Requests_Get (Maintenance),FS222_Work_Requests_Get,Stored Procedure,Maintenance,,,0,4,1000,false,0,,2015-05-20T17:04:09.557Z,2016-10-06T11:45:24.413Z
10194,Issue_Get (Maintenance),Issue_Get,Stored Procedure,Maintenance,Sales and CRM,Field Service,1,77,1000,false,0,,2015-01-22T12:38:26.16Z,2015-09-04T17:43:44.89Z
13383,Issue_Status_Set_Pending (Maintenance),Issue_Status_Set_Pending,Stored Procedure,Maintenance,Sales and CRM,Field Service,1,1,1000,false,0,,2015-04-28T11:04:41.61Z,2016-10-06T10:30:56.217Z
9953,Issue_Statuss_Get (Maintenance),Issue_Statuss_Get,Stored Procedure,Maintenance,Sales and CRM,Field Service,1,2,1000,false,0,,2015-01-16T10:28:37.957Z,2015-09-04T17:43:20.653Z
9952,Issue_Types_Get (Maintenance),Issue_Types_Get,Stored Procedure,Maintenance,,,0,2,1000,false,0,,2015-01-16T10:27:58.693Z,2015-09-04T17:43:20.687Z
9885,Issues_Get (Maintenance),Issues_Get,Stored Procedure,Maintenance,,,22,31,1000,false,0,,2015-01-14T15:33:40.083Z,2017-01-24T15:49:28.067Z
21650,Issues_Picker_Get (Maintenance),Issues_Picker_Get,Stored Procedure,Maintenance,,,1,2,1000,false,0,,2015-09-04T18:12:07.063Z,
19181,Maintenance_Equipment_Analysis_Detail_Get (Maintenance),Maintenance_Equipment_Analysis_Detail_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,7,14,1000,false,0,,2015-09-04T17:43:21.27Z,
15327,Maintenance_Equipment_Analysis_Get (Maintenance),Maintenance_Equipment_Analysis_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,7,10,1000,false,0,,2015-09-04T16:39:24.65Z,2015-09-04T20:18:36.84Z
28200,Maintenance_Equipment_Analysis_Summary_Get (Maintenance),Maintenance_Equipment_Analysis_Summary_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,8,8,1000,false,0,,2016-08-23T17:55:07.05Z,
19273,Maintenance_Labor_Work_Request_Failure_Get (Maintenance),Maintenance_Labor_Work_Request_Failure_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,1,7,1000,false,0,,2015-09-04T17:45:05Z,
19272,Maintenance_Labor_Work_Request_Failure_Update (Maintenance),Maintenance_Labor_Work_Request_Failure_Update,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,5,0,1000,false,0,,2015-09-04T17:45:04.903Z,
19271,Maintenance_Labor_Work_Request_Failures_Get (Maintenance),Maintenance_Labor_Work_Request_Failures_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,4,11,1000,false,0,,2015-09-04T17:45:04.61Z,
20664,Maintenance_Measurables_Get (Maintenance),Maintenance_Measurables_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,4,9,1000,false,0,,2015-09-04T18:08:00.143Z,
21534,Maintenance_Subsystem_Analysis_Get (Maintenance),Maintenance_Subsystem_Analysis_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,7,6,1000,false,0,,2015-09-04T18:11:37.153Z,
21448,Maintenance_Task_Analysis_Get (Maintenance),Maintenance_Task_Analysis_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,5,4,1000,false,0,,2015-09-04T18:11:22.543Z,
20665,Measurements_Get (Maintenance),Measurements_Get,Stored Procedure,Maintenance,,,0,1,1000,false,0,,2015-09-04T18:08:00.357Z,
12560,New_Work_Request_No_Get (Maintenance),New_Work_Request_No_Get,Stored Procedure,Maintenance,Maintenance,Work Requests,0,1,1000,true,1,,2015-03-31T11:15:08.027Z,2015-09-04T18:32:10.567Z
20525,PM_Add (Maintenance),PM_Add,Stored Procedure,Maintenance,,,5,1,1000,false,0,,2015-09-04T18:07:08.063Z,
7219,PM_Add_Task (Maintenance),PM_Add_Task,Stored Procedure,Maintenance,,,4,0,1000,false,0,,2014-10-16T12:34:08.29Z,2015-09-04T18:07:08.893Z
23152,PM_Checklist_Upload (Maintenance),PM_Checklist_Upload,Stored Procedure,Maintenance,,,9,0,1000,false,0,,2015-09-04T18:33:45.157Z,
23153,PM_Checklist_Upload_Validate (Maintenance),PM_Checklist_Upload_Validate,Stored Procedure,Maintenance,,,4,4,1000,false,0,,2015-09-04T18:33:45.203Z,
20538,PM_Delete (Maintenance),PM_Delete,Stored Procedure,Maintenance,,,1,2,1000,false,0,,2015-09-04T18:07:08.997Z,
20424,PM_Forecast_Completion_Date_Get (Maintenance),PM_Forecast_Completion_Date_Get,Stored Procedure,Maintenance,,,6,9,1000,false,0,,2015-09-04T18:06:13.6Z,
20427,PM_Forecast_Production_Hours_Get (Maintenance),PM_Forecast_Production_Hours_Get,Stored Procedure,Maintenance,,,5,9,1000,false,0,,2015-09-04T18:06:14.083Z,
20523,PM_Item_Get (Maintenance),PM_Item_Get,Stored Procedure,Maintenance,,,1,6,1000,false,0,,2015-09-04T18:07:07.757Z,
14620,PM_Items_Get (Maintenance),PM_Items_Get,Stored Procedure,Maintenance,,,2,4,1000,false,0,,2015-08-04T16:29:45.067Z,2015-09-04T18:00:51.857Z
19165,PM_Priority_Report (Maintenance),PM_Priority_Report,Stored Procedure,Maintenance,,,5,21,1000,false,0,,2015-09-04T17:43:17.727Z,2016-05-23T14:17:28.423Z
9872,PM_Schedule_BOMs_Get (Maintenance),PM_Schedule_BOMs_Get,Stored Procedure,Maintenance,,,5,9,1000,false,0,,2015-01-14T12:51:40.433Z,2017-11-17T11:20:58.207Z
19387,PM_Schedule_Frequency_Type_Add (Maintenance),PM_Schedule_Frequency_Type_Add,Stored Procedure,Maintenance,,,7,2,1000,false,0,,2015-09-04T17:52:53.747Z,2016-04-21T20:25:36.8Z
19386,PM_Schedule_Frequency_Type_Delete (Maintenance),PM_Schedule_Frequency_Type_Delete,Stored Procedure,Maintenance,,,1,1,1000,false,0,,2015-09-04T17:52:53.713Z,2016-05-03T16:23:51.31Z
1157,PM_Schedule_Frequency_Type_Get (Maintenance),PM_Schedule_Frequency_Type_Get,Stored Procedure,Maintenance,,,1,7,1000,false,0,,2014-03-07T13:58:40.82Z,2015-09-04T17:52:53.437Z
19385,PM_Schedule_Frequency_Type_Update (Maintenance),PM_Schedule_Frequency_Type_Update,Stored Procedure,Maintenance,,,8,1,1000,false,0,,2015-09-04T17:52:53.643Z,2016-04-21T20:26:27.707Z
19384,PM_Schedule_Frequency_Types_Get (Maintenance),PM_Schedule_Frequency_Types_Get,Stored Procedure,Maintenance,,,1,8,1000,false,0,,2015-09-04T17:52:53.42Z,
19489,PM_Scheduled_Task_Count_Get (Maintenance),PM_Scheduled_Task_Count_Get,Stored Procedure,Maintenance,,,3,3,1000,false,0,,2015-09-04T17:54:33.653Z,
838,PM_Schedules_Get (Maintenance),PM_Schedules_Get,Stored Procedure,Maintenance,,,4,5,1000,false,0,,2014-02-21T19:32:05.913Z,2015-09-04T17:52:51.67Z
16250,PM_Task_Upload (Maintenance),PM_Task_Upload,Stored Procedure,Maintenance,,,6,0,1000,false,0,,2015-09-04T16:53:02.93Z,2015-09-04T16:55:39.423Z
17850,PM_Task_Upload_Validate (Maintenance),PM_Task_Upload_Validate,Stored Procedure,Maintenance,,,1,1,1000,false,0,,2015-09-04T17:26:07.273Z,
20539,PM_Update (Maintenance),PM_Update,Stored Procedure,Maintenance,,,7,0,1000,false,0,,2015-09-04T18:07:09.093Z,
1006,Priorities_List_Get (Maintenance),Priorities_List_Get,Stored Procedure,Maintenance,Maintenance,Preventive Maintenance,1,2,1000,true,1,,2014-02-27T16:59:14.363Z,2015-09-04T17:15:17.503Z
238021,Production_Line_Log_Add (Maintenance),Production_Line_Log_Add,Stored Procedure,Maintenance,Maintenance,Master Equipment List,16,2,1000,true,1,,2024-04-08T15:24:19.12Z,2025-02-18T18:35:52.263Z
238022,Production_Line_Log_Attribute_Add (Maintenance),Production_Line_Log_Attribute_Add,Stored Procedure,Maintenance,Maintenance,Master Equipment List,6,2,1000,true,1,,2024-04-08T15:28:32.733Z,2025-02-18T18:36:23.93Z
238663,Production_Lines_Picker_Get (Maintenance),Production_Lines_Picker_Get,Stored Procedure,Maintenance,Maintenance,Master Equipment List,2,7,1000,true,1,,2024-12-10T12:27:11.033Z,
7139,Record_Types_Get (Maintenance),Record_Types_Get,Stored Procedure,Maintenance,,,1,1,1000,false,0,,2014-10-14T09:50:53.19Z,2015-09-04T16:51:34.403Z
17531,Report_Equipment_Tax_Classifications (Maintenance),Report_Equipment_Tax_Classifications,Stored Procedure,Maintenance,,,3,5,1000,false,0,,2015-09-04T17:22:29.207Z,
21219,Report_Work_Request_Spares_Get (Maintenance),Report_Work_Request_Spares_Get,Stored Procedure,Maintenance,,,3,8,1000,false,0,,2015-09-04T18:10:33.893Z,
